index,parcels,yield,county,rent($/acres),rent($/hectare)
3552,3552,17.01503727,WI039,173,427.491932
3553,3553,14.56276931,WI039,173,427.491932
3554,3554,13.98400508,WI039,173,427.491932
3555,3555,14.74945142,WI039,173,427.491932
3556,3556,16.6058753,WI039,173,427.491932
3557,3557,15.02565209,WI039,173,427.491932
3558,3558,15.23675956,WI039,173,427.491932
3559,3559,18.6835398,WI039,173,427.491932
3560,3560,20.26482915,WI039,173,427.491932
3561,3561,13.87293543,WI039,173,427.491932
3562,3562,25.03783273,WI039,173,427.491932
3563,3563,14.28836151,WI131,108,266.8735761
3564,3564,15.31130591,WI131,108,266.8735761
3565,3565,13.63404257,WI131,108,266.8735761
3566,3566,14.56799778,WI131,108,266.8735761
3567,3567,15.60843168,WI131,108,266.8735761
3568,3568,14.41594959,WI131,108,266.8735761
3569,3569,15.88476864,WI131,108,266.8735761
3570,3570,16.08075165,WI131,108,266.8735761
3571,3571,17.15488392,WI131,108,266.8735761
3572,3572,16.96327808,WI131,108,266.8735761
3573,3573,22.60305464,WI131,108,266.8735761
3574,3574,14.76689135,WI131,108,266.8735761
3575,3575,13.05599023,WI131,108,266.8735761
3576,3576,19.51107108,WI131,108,266.8735761
3577,3577,20.25689438,WI131,108,266.8735761
3578,3578,12.06584293,WI131,108,266.8735761
3579,3579,15.1075097,WI001,77,190.2709755
3580,3580,14.34034689,WI001,77,190.2709755
3581,3581,16.25505815,WI001,77,190.2709755
3582,3582,14.45127656,WI001,77,190.2709755
3583,3583,15.26599837,WI001,77,190.2709755
3584,3584,14.42534161,WI001,77,190.2709755
3585,3585,15.9695106,WI001,77,190.2709755
3586,3586,14.10990563,WI001,77,190.2709755
3587,3587,14.22092499,WI001,77,190.2709755
3588,3588,13.77732595,WI001,77,190.2709755
3589,3589,14.25829293,WI001,77,190.2709755
3590,3590,15.90232816,WI001,77,190.2709755
3591,3591,13.25370815,WI001,77,190.2709755
3592,3592,12.32082073,WI001,77,190.2709755
3593,3593,17.86674788,WI055,148,365.7156413
3594,3594,10.00859822,WI085,148,365.7156413
3595,3595,11.37771151,WI085,148,365.7156413
3596,3596,10.63804581,WI085,148,365.7156413
3597,3597,11.42988405,WI085,148,365.7156413
3598,3598,12.10829533,WI085,148,365.7156413
3599,3599,13.92304218,WI085,148,365.7156413
3600,3600,11.07215125,WI085,148,365.7156413
3601,3601,12.41566329,WI085,148,365.7156413
3602,3602,10.63271453,WI085,148,365.7156413
3603,3603,0,WI041,148,365.7156413
3604,3604,0,WI041,148,365.7156413
3605,3605,8.167774333,WI041,148,365.7156413
3606,3606,0,WI041,148,365.7156413
3607,3607,0,WI041,148,365.7156413
3608,3608,8.100835856,WI041,148,365.7156413
3609,3609,0,WI041,148,365.7156413
3610,3610,0,WI041,148,365.7156413
3611,3611,0,WI041,148,365.7156413
3612,3612,0,WI041,148,365.7156413
3613,3613,0,WI041,148,365.7156413
3614,3614,7.658273574,WI041,148,365.7156413
3615,3615,0,WI041,148,365.7156413
3616,3616,0,WI041,148,365.7156413
3617,3617,0,WI041,148,365.7156413
3618,3618,0,WI041,148,365.7156413
3619,3619,0,WI041,148,365.7156413
3620,3620,0,WI041,148,365.7156413
3621,3621,13.31878846,WI057,90.5,223.6301725
3622,3622,14.89842112,WI139,91.5,226.1012242
3623,3623,13.81004156,WI139,91.5,226.1012242
3624,3624,14.62857583,WI139,91.5,226.1012242
3625,3625,21.95152019,WI139,91.5,226.1012242
3626,3626,14.74260827,WI139,91.5,226.1012242
3627,3627,14.83655015,WI139,91.5,226.1012242
3628,3628,8.147234953,WI139,91.5,226.1012242
3629,3629,13.72424312,WI139,91.5,226.1012242
3630,3630,7.615245574,WI139,91.5,226.1012242
3631,3631,17.13030005,WI139,91.5,226.1012242
3632,3632,15.82387293,WI139,91.5,226.1012242
3633,3633,15.34340695,WI139,91.5,226.1012242
3634,3634,14.47195082,WI139,91.5,226.1012242
3635,3635,15.31154155,WI139,91.5,226.1012242
3636,3636,17.15117438,WI139,91.5,226.1012242
3637,3637,18.28315995,WI139,91.5,226.1012242
3638,3638,16.14818821,WI009,165,407.723519
3639,3639,15.89237824,WI009,165,407.723519
3640,3640,17.51555806,WI009,165,407.723519
3641,3641,14.7133205,WI009,165,407.723519
3642,3642,13.06687375,WI009,165,407.723519
3643,3643,11.64328499,WI009,165,407.723519
3644,3644,16.49507794,WI009,165,407.723519
3645,3645,15.59708546,WI009,165,407.723519
3646,3646,15.6766813,WI009,165,407.723519
3647,3647,14.69875931,WI009,165,407.723519
3648,3648,14.18215908,WI009,165,407.723519
3649,3649,10.9384597,WI009,165,407.723519
3650,3650,13.12504124,WI009,165,407.723519
3651,3651,14.33017102,WI009,165,407.723519
3652,3652,15.00129017,WI009,165,407.723519
3653,3653,16.62439763,WI009,165,407.723519
3654,3654,16.1976617,WI009,165,407.723519
3655,3655,13.38486436,WI009,165,407.723519
3656,3656,17.84593311,WI009,165,407.723519
3657,3657,15.05908815,WI009,165,407.723519
3658,3658,14.02640894,WI009,165,407.723519
3659,3659,16.58389913,WI117,108,266.8735761
3660,3660,14.73880651,WI117,108,266.8735761
3661,3661,13.75393602,WI117,108,266.8735761
3662,3662,14.7686687,WI117,108,266.8735761
3663,3663,17.52074865,WI117,108,266.8735761
3664,3664,12.87828048,WI117,108,266.8735761
3665,3665,16.12651944,WI117,108,266.8735761
3666,3666,14.92332458,WI117,108,266.8735761
3667,3667,15.74330318,WI117,108,266.8735761
3668,3668,16.72013004,WI117,108,266.8735761
3669,3669,14.85439116,WI117,108,266.8735761
3670,3670,15.13045151,WI117,108,266.8735761
3671,3671,13.31886754,WI117,108,266.8735761
3672,3672,14.88304693,WI117,108,266.8735761
3673,3673,16.16095202,WI117,108,266.8735761
3674,3674,16.76276677,WI117,108,266.8735761
3675,3675,14.73794068,WI117,108,266.8735761
3676,3676,14.83792688,WI117,108,266.8735761
3677,3677,16.68685748,WV602,108,266.8735761
3678,3678,14.70400289,WV602,108,266.8735761
3679,3679,18.12707686,WV021,15,37.06577445
3680,3680,18.66054485,WV103,15,37.06577445
3681,3681,16.20761718,WV103,15,37.06577445
3682,3682,15.42220581,WV101,15,37.06577445
3683,3683,15.5898014,WV101,15,37.06577445
3684,3684,13.19206637,WV603,15,37.06577445
3685,3685,0.462657932,WV603,15,37.06577445
3686,3686,15.00428261,WV051,15,37.06577445
3687,3687,18.61114108,WV051,15,37.06577445
3688,3688,15.34461231,WV051,15,37.06577445
3689,3689,15.94066931,WV051,15,37.06577445
3690,3690,20.4748768,WV001,22,54.36313586
3691,3691,18.78002874,WV001,22,54.36313586
3692,3692,14.19702176,WV077,24,59.30523912
3693,3693,2.322390314,WV077,24,59.30523912
3694,3694,13.02322804,WV077,24,59.30523912
3695,3695,0.118172344,WV077,24,59.30523912
3696,3696,1.803677883,WV077,24,59.30523912
3697,3697,13.84023359,WV604,24,59.30523912
3698,3698,16.13736584,WV608,24,59.30523912
3699,3699,18.34606074,WV624,24,59.30523912
3700,3700,17.81702868,WV071,24,59.30523912
3701,3701,17.4399559,WV085,24,59.30523912
3702,3702,15.23722414,WV085,24,59.30523912
3703,3703,15.80125693,WV612,24,59.30523912
3704,3704,18.86681375,WV601,24,59.30523912
3705,3705,11.84199847,WV601,24,59.30523912
3706,3706,13.68444226,WV601,24,59.30523912
3707,3707,17.62851683,WV610,24,59.30523912
3708,3708,18.00131503,WV610,24,59.30523912
3709,3709,16.53836182,WV610,24,59.30523912
3710,3710,16.58326896,WV610,24,59.30523912
3711,3711,16.52839262,WV610,24,59.30523912
3712,3712,18.55127086,WV610,24,59.30523912
3713,3713,16.69581125,WV610,24,59.30523912
3714,3714,0.000468257,WV610,24,59.30523912
3715,3715,0.000171449,WV610,24,59.30523912
3716,3716,17.63341724,WV610,24,59.30523912
3717,3717,16.04375683,WV039,24,59.30523912
3718,3718,17.4511675,WV039,24,59.30523912
3719,3719,19.68153637,WV039,24,59.30523912
3720,3720,16.8444549,WV624,24,59.30523912
3721,3721,18.7733664,WV624,24,59.30523912
3722,3722,6.685006813,WV624,24,59.30523912
3723,3723,15.6675171,WV604,24,59.30523912
3724,3724,18.85945886,WV604,24,59.30523912
3725,3725,15.10664801,WV604,24,59.30523912
3726,3726,18.97693159,WV767,24,59.30523912
3727,3727,15.7863169,WV767,24,59.30523912
3728,3728,9.734333448,WV079,45,111.1973234
3729,3729,14.51996081,WV079,45,111.1973234
3730,3730,10.57391588,WV079,45,111.1973234
3731,3731,16.53927254,WV097,22,54.36313586
3732,3732,18.19463811,WV097,22,54.36313586
3733,3733,2.473668993,WV097,22,54.36313586
3734,3734,16.4157783,WV097,22,54.36313586
3735,3735,19.41220781,WV007,45,111.1973234
3736,3736,20.15706489,WV007,45,111.1973234
3737,3737,18.80995497,WV007,45,111.1973234
3738,3738,16.78550522,WV007,45,111.1973234
3739,3739,17.0202443,WV612,24,59.30523912
3740,3740,16.28516529,WV612,24,59.30523912
3741,3741,16.48531928,WV600,45,111.1973234
3742,3742,17.6326671,WV600,45,111.1973234
3743,3743,16.53978053,WV600,45,111.1973234
3744,3744,7.304306555,WV600,45,111.1973234
3745,3745,16.60709576,WV600,45,111.1973234
3746,3746,0.229533532,WV600,45,111.1973234
3747,3747,18.17076588,WV600,45,111.1973234
3748,3748,14.03326487,WV600,45,111.1973234
3749,3749,16.00386589,WV600,45,111.1973234
3750,3750,16.34499526,WV600,45,111.1973234
